Company,Date,Day Close,Prev Close,Turnover,Change (%)
Softlogic Life,12-May-23,76.9,77.9,"18,160,596.70",-1.2837
Softlogic Life,15-May-23,73.2,77.2,"3,106,693.50",-5.1813
Softlogic Life,16-May-23,71.1,74,"2,405,641.30",-3.9189
Softlogic Life,17-May-23,72.6,70.1,"9,397,732.30",3.5663
Softlogic Life,18-May-23,72.1,72.5,"7,506,509.20",-0.5517
Softlogic Life,19-May-23,71.8,72,"6,076,320.00",-0.2778
Softlogic Life,22-May-23,69.1,73.5,"3,609,899.80",-5.9864
Softlogic Life,23-May-23,70.1,69.1,"3,076,847.80",1.4472
Softlogic Life,24-May-23,70.2,71.6,"5,000,570.60",-1.9553
Softlogic Life,25-May-23,69.9,70.3,"2,962,963.40",-0.569
Softlogic Life,26-May-23,68.9,69.5,"3,983,653.20",-0.8633
Softlogic Life,29-May-23,65.3,68.3,"6,075,838.00",-4.3924
Softlogic Life,30-May-23,64.1,65.3,"5,306,698.10",-1.8377
Softlogic Life,31-May-23,65,65.1,"6,217,724.60",-0.1536
Softlogic Life,01-Jun-23,69.8,67,"4,982,204.60",4.1791
Softlogic Life,02-Jun-23,70.1,70.4,"2,454,776.10",-0.4261
Softlogic Life,05-Jun-23,68.5,69,"3,844,980.30",-0.7246
Softlogic Life,06-Jun-23,67.2,70,"2,092,513.70",-4
Softlogic Life,07-Jun-23,67.1,68,"624,674.70",-1.3235
Softlogic Life,08-Jun-23,67.2,67.5,"6,316,639.40",-0.4444
Softlogic Life,09-Jun-23,67,68.4,"2,638,229.10",-2.0468
Softlogic Life,12-Jun-23,73,68.5,"10,014,992.90",6.5693
Softlogic Life,13-Jun-23,76.4,73,"20,310,988.30",4.6575
Softlogic Life,14-Jun-23,75.8,75.5,"29,526,590.60",0.3974
Softlogic Life,15-Jun-23,74.5,75.6,"8,837,867.30",-1.455
Softlogic Life,16-Jun-23,73.4,75.9,"3,226,201.10",-3.2938
Softlogic Life,19-Jun-23,72,75,"1,814,146.00",-4
Softlogic Life,20-Jun-23,72.9,72,"1,623,536.00",1.25
Softlogic Life,21-Jun-23,73.9,73.3,"5,114,924.20",0.8186
Softlogic Life,22-Jun-23,73.9,73.5,"8,917,131.80",0.5442
Softlogic Life,23-Jun-23,81.2,74.5,"37,804,986.20",8.9933
Softlogic Life,26-Jun-23,83.4,81.8,"45,635,353.10",1.956
Softlogic Life,27-Jun-23,81.2,83.9,"12,971,313.10",-3.2181
Softlogic Life,28-Jun-23,80.6,82.5,"12,174,470.10",-2.303
Softlogic Life,04-Jul-23,82.3,84,"13,760,792.60",-2.0238
Softlogic Life,05-Jul-23,84.4,82.5,"24,703,522.30",2.303
Softlogic Life,06-Jul-23,86.8,86,"36,634,978.10",0.9302
Softlogic Life,07-Jul-23,86,87.2,"13,820,780.70",-1.3761
Softlogic Life,10-Jul-23,86,86,"33,721,849.30",0
Softlogic Life,11-Jul-23,84.4,86,"11,195,746.40",-1.8605
Softlogic Life,12-Jul-23,85.3,85.5,"49,042,212.00",-0.2339
Softlogic Life,13-Jul-23,84.6,86.1,"17,062,305.90",-1.7422
Softlogic Life,14-Jul-23,82.4,85,"10,250,201.00",-3.0588
Softlogic Life,17-Jul-23,79.7,82.5,"43,644,296.20",-3.3939
Softlogic Life,18-Jul-23,78.1,79.8,"22,133,298.00",-2.1303
Softlogic Life,19-Jul-23,79.4,78,"30,396,282.70",1.7949
Softlogic Life,20-Jul-23,82.6,79.5,"46,239,073.70",3.8994
Softlogic Life,21-Jul-23,79.4,84,"35,609,261.30",-5.4762
Softlogic Life,24-Jul-23,78.7,80,"16,279,276.00",-1.625
Softlogic Life,25-Jul-23,77.1,78.8,"14,547,709.50",-2.1574
Softlogic Life,26-Jul-23,77.8,77.8,"11,281,798.40",0
Softlogic Life,27-Jul-23,76.1,80,"40,391,284.10",-4.875
Softlogic Life,28-Jul-23,74.4,76.5,"40,990,138.70",-2.7451
Softlogic Life,31-Jul-23,75.3,74.8,"8,501,951.30",0.6684
Softlogic Life,02-Aug-23,75.4,75.5,"23,464,141.50",-0.1325
Softlogic Life,03-Aug-23,73.3,75.5,"23,176,347.80",-2.9139
Softlogic Life,04-Aug-23,75.3,74.8,"16,749,646.80",0.6684
Softlogic Life,07-Aug-23,73.1,75,"8,194,890.70",-2.5333
Softlogic Life,08-Aug-23,71.8,74,"9,556,418.00",-2.973
Softlogic Life,09-Aug-23,76,74,"45,649,967.00",2.7027
Softlogic Life,10-Aug-23,76.4,78,"23,614,265.40",-2.0513
Softlogic Life,11-Aug-23,74.6,77.9,"9,178,362.40",-4.2362
Softlogic Life,14-Aug-23,73,74,"8,373,451.00",-1.3514
Softlogic Life,15-Aug-23,78,78,"135,929,235.30",0
Softlogic Life,16-Aug-23,79.3,78,"24,050,344.50",1.6667
Softlogic Life,17-Aug-23,77.3,78.7,"2,036,571.30",-1.7789
Softlogic Life,18-Aug-23,75.1,78,"17,314,629.50",-3.7179
Softlogic Life,21-Aug-23,73.7,75.2,"14,544,798.40",-1.9947
Softlogic Life,22-Aug-23,76.2,73.5,"13,159,572.60",3.6735
Softlogic Life,23-Aug-23,74.9,76.8,"7,303,591.60",-2.474
Softlogic Life,24-Aug-23,73.9,74.5,"9,903,883.10",-0.8054
Softlogic Life,25-Aug-23,73.1,74.9,"9,514,708.40",-2.4032
Softlogic Life,28-Aug-23,75,75,"11,137,697.20",0
Softlogic Life,29-Aug-23,75.8,74.9,"19,083,976.50",1.2016
Softlogic Life,31-Aug-23,75,76,"10,625,723.30",-1.3158
Softlogic Life,01-Sep-23,76.9,75.3,"14,585,517.30",2.1248
Softlogic Life,04-Sep-23,75.9,76.1,"6,441,032.30",-0.2628
Softlogic Life,05-Sep-23,77.8,76.9,"14,614,563.20",1.1704
Softlogic Life,06-Sep-23,76.8,78,"10,433,388.60",-1.5385
Softlogic Life,07-Sep-23,76.8,78,"11,745,321.10",-1.5385
Softlogic Life,08-Sep-23,77.8,75.6,"4,106,051.30",2.9101
Softlogic Life,11-Sep-23,75.7,77.9,"4,804,587.80",-2.8241
Softlogic Life,12-Sep-23,75,76.1,"5,138,346.50",-1.4455
Softlogic Life,13-Sep-23,75,75,"4,495,089.70",0
Softlogic Life,14-Sep-23,75,75.8,"2,072,954.40",-1.0554
Softlogic Life,15-Sep-23,74.9,75.5,"6,815,046.30",-0.7947
Softlogic Life,18-Sep-23,74.7,75,"7,343,734.80",-0.4
Softlogic Life,19-Sep-23,73.5,76,"4,960,558.90",-3.2895
Softlogic Life,20-Sep-23,76.8,73.1,"15,594,571.20",5.0616
Softlogic Life,21-Sep-23,74.9,77.2,"6,078,259.10",-2.9793
Softlogic Life,22-Sep-23,75.1,74.2,"10,880,576.80",1.2129
Softlogic Life,25-Sep-23,75,76.5,"3,327,985.20",-1.9608
Softlogic Life,26-Sep-23,74.5,76,"4,400,655.80",-1.9737
Softlogic Life,27-Sep-23,74,75,"4,706,694.90",-1.3333
Softlogic Life,02-Oct-23,73.6,74.5,"4,584,394.80",-1.2081
Softlogic Life,03-Oct-23,71.5,73.7,"3,012,939.10",-2.9851
Softlogic Life,04-Oct-23,71.7,72,"8,537,526.60",-0.4167
Softlogic Life,05-Oct-23,70.7,72.5,"11,715,778.60",-2.4828
Softlogic Life,06-Oct-23,70.2,72.3,"2,618,416.80",-2.9046
Softlogic Life,09-Oct-23,69.3,70,"5,267,133.80",-1
Softlogic Life,10-Oct-23,68.2,70,"8,466,613.50",-2.5714
Softlogic Life,11-Oct-23,68,68,"7,419,123.80",0
Softlogic Life,12-Oct-23,68.5,68.4,"1,268,553.80",0.1462
Softlogic Life,13-Oct-23,68.4,66.8,"5,411,897.50",2.3952
Softlogic Life,16-Oct-23,67,68.4,"4,041,916.80",-2.0468
Softlogic Life,17-Oct-23,64.3,67.7,"4,289,448.20",-5.0222
Softlogic Life,18-Oct-23,64.3,67,"12,065,815.20",-4.0299
Softlogic Life,19-Oct-23,65.2,64.1,"5,256,994.50",1.7161
Softlogic Life,20-Oct-23,67,67.5,"6,393,832.00",-0.7407
Softlogic Life,23-Oct-23,66.7,67.5,"5,296,779.80",-1.1852
Softlogic Life,24-Oct-23,65.1,66.2,"1,445,838.20",-1.6616
Softlogic Life,25-Oct-23,65,64.5,"802,533.70",0.7752
Softlogic Life,26-Oct-23,64,65.1,"3,118,807.10",-1.6897
Softlogic Life,27-Oct-23,65.7,64,"3,027,708.30",2.6563
Softlogic Life,30-Oct-23,65,67.3,"154,085.20",-3.4175
Softlogic Life,31-Oct-23,65,66.4,"850,456.00",-2.1084
Softlogic Life,01-Nov-23,65,65,"2,558,107.00",0
Softlogic Life,02-Nov-23,65.1,66.8,"1,771,765.30",-2.5449
Softlogic Life,03-Nov-23,65,65,"2,708,447.20",0
Softlogic Life,06-Nov-23,64.6,65,"623,164.20",-0.6154
Softlogic Life,07-Nov-23,65.9,64.6,"1,434,255.90",2.0124
Softlogic Life,08-Nov-23,65.4,66.5,"1,590,795.40",-1.6541
Softlogic Life,09-Nov-23,64.2,65,"955,449.90",-1.2308
Softlogic Life,10-Nov-23,63.2,66,"1,219,740.90",-4.2424
Softlogic Life,13-Nov-23,63,63,"2,203,695.60",0
Softlogic Life,14-Nov-23,64,66.5,"8,356,009.60",-3.7594
Softlogic Life,15-Nov-23,63.2,65,"1,012,907.00",-2.7692
Softlogic Life,16-Nov-23,63.1,65,"3,908,463.80",-2.9231
Softlogic Life,17-Nov-23,61.3,65,"7,256,118.10",-5.6923
Softlogic Life,20-Nov-23,63,62,"13,635,707.30",1.6129
Softlogic Life,21-Nov-23,62.9,63,"3,859,857.70",-0.1587
Softlogic Life,22-Nov-23,61.8,63,"437,600.20",-1.9048
Softlogic Life,23-Nov-23,60.3,61.1,"3,808,505.90",-1.3093
Softlogic Life,24-Nov-23,60.1,60.9,"3,690,389.20",-1.3136
Softlogic Life,27-Nov-23,60.1,61.7,"727,421.70",-2.5932
Softlogic Life,28-Nov-23,60.1,60.1,"2,475,048.30",0
Softlogic Life,29-Nov-23,60,60.5,"1,788,044.30",-0.8264
Softlogic Life,30-Nov-23,59.2,61.5,"1,695,035.40",-3.7398
Softlogic Life,01-Dec-23,60,60.8,"7,507,550.90",-1.3158
Softlogic Life,04-Dec-23,59.1,60.9,"902,473.90",-2.9557
Softlogic Life,05-Dec-23,57.9,60.1,"3,140,314.40",-3.6606
Softlogic Life,06-Dec-23,58,59.3,"936,749.30",-2.1922
Softlogic Life,07-Dec-23,57.9,59.3,"1,325,680.00",-2.3609
Softlogic Life,08-Dec-23,59,57.7,"2,105,996.80",2.253
Softlogic Life,11-Dec-23,58.1,60,"1,977,046.60",-3.1667
Softlogic Life,12-Dec-23,57,59,"1,604,894.60",-3.3898
Softlogic Life,13-Dec-23,56.5,56.8,"1,392,943.70",-0.5282
Softlogic Life,14-Dec-23,57,57,"792,431.20",0
Softlogic Life,15-Dec-23,57,55.6,"1,346,491.00",2.518
Softlogic Life,18-Dec-23,56.1,57,"381,631.90",-1.5789
Softlogic Life,19-Dec-23,57,57,"7,516,976.90",0
Softlogic Life,20-Dec-23,55.9,57.4,"2,427,665.70",-2.6132
Softlogic Life,21-Dec-23,55.1,57,"1,009,811.10",-3.3333
Softlogic Life,22-Dec-23,55.2,55,"2,350,338.70",0.3636
Softlogic Life,27-Dec-23,55.7,55.1,"1,560,689.80",1.0889
Softlogic Life,28-Dec-23,54,56.9,"9,099,355.70",-5.0967
Softlogic Life,29-Dec-23,53.8,53.8,"2,619,880.10",0
ABANS,02-Jan-23,149.25,147,"617,625.00",1.5306
ABANS,04-Jan-23,141.25,141.75,"14,702.50",-0.3527
ABANS,05-Jan-23,148.5,148.75,"24,496.25",-0.1681
ABANS,09-Jan-23,148.5,149,"1,639.00",-0.3356
ABANS,11-Jan-23,148.5,149.25,"1,774.50",-0.5025
ABANS,13-Jan-23,148.5,142,"1,420.00",4.5775
ABANS,17-Jan-23,148.5,142,"6,368.75",4.5775
ABANS,18-Jan-23,148.5,159.5,159.5,-6.8966
ABANS,19-Jan-23,148.5,150,"6,850.25",-1
ABANS,20-Jan-23,148.5,155,"1,240.00",-4.1935
ABANS,23-Jan-23,148.5,155,"13,622.00",-4.1935
ABANS,24-Jan-23,163.5,155.5,"57,702.75",5.1447
ABANS,25-Jan-23,163.5,170,"8,979.00",-3.8235
ABANS,26-Jan-23,163.5,164.75,"5,148.50",-0.7587
ABANS,27-Jan-23,160,159,"18,733.00",0.6289
ABANS,30-Jan-23,160.25,165,"50,763.00",-2.8788
ABANS,31-Jan-23,160.25,167.75,"4,176.75",-4.4709
ABANS,01-Feb-23,160.25,168.75,"1,520.00",-5.037
ABANS,02-Feb-23,160.25,165,"5,280.00",-2.8788
ABANS,03-Feb-23,160.25,161,"9,140.00",-0.4658
ABANS,06-Feb-23,160.25,162,"2,591.00",-1.0802
ABANS,07-Feb-23,160.25,162,"2,420.00",-1.0802
ABANS,08-Feb-23,160.25,160.5,"6,099.00",-0.1558
ABANS,09-Feb-23,160.25,160.25,"2,083.25",0
ABANS,10-Feb-23,160.25,160.75,"1,126.50",-0.311
ABANS,13-Feb-23,160.25,161,"4,186.00",-0.4658
ABANS,14-Feb-23,160.25,160,"9,703.00",0.1562
ABANS,15-Feb-23,160.25,150.25,"13,939.25",6.6556
ABANS,16-Feb-23,170.25,162.25,"49,479.50",4.9307
ABANS,17-Feb-23,170.25,175,"14,558.00",-2.7143
ABANS,20-Feb-23,170.25,175.75,"4,725.50",-3.1294
ABANS,21-Feb-23,170.25,175,"5,686.50",-2.7143
ABANS,22-Feb-23,162,161,"17,832.50",0.6211
ABANS,23-Feb-23,162,174,"1,747.00",-6.8966
ABANS,24-Feb-23,162,173.75,"1,538.25",-6.7626
ABANS,27-Feb-23,162,170,"2,573.00",-4.7059
ABANS,01-Mar-23,162,155,"2,547.00",4.5161
ABANS,03-Mar-23,159,156,"70,263.25",1.9231
ABANS,07-Mar-23,159,160,"7,145.50",-0.625
ABANS,08-Mar-23,159,165,"4,939.75",-3.6364
ABANS,09-Mar-23,165,162.5,"102,637.50",1.5385
ABANS,10-Mar-23,158.75,166.5,"30,936.50",-4.6547
ABANS,13-Mar-23,156,158,"359,303.50",-1.2658
ABANS,14-Mar-23,155,156,"244,296.00",-0.641
ABANS,20-Mar-23,155,159.75,"8,786.25",-2.9734
ABANS,21-Mar-23,153.5,162,"230,891.75",-5.2469
ABANS,22-Mar-23,153.5,155.25,"84,484.25",-1.1272
ABANS,23-Mar-23,160,160,"16,000.00",0
ABANS,24-Mar-23,160,161,"3,047.00",-0.6211
ABANS,27-Mar-23,158,158,"199,386.00",0
ABANS,28-Mar-23,158,155,"2,624.00",1.9355
ABANS,29-Mar-23,158,157.5,"2,362.50",0.3175
ABANS,03-Apr-23,158,157,471,0.6369
ABANS,04-Apr-23,130,154,"141,924.75",-15.5844
ABANS,06-Apr-23,130,152,"2,888.00",-14.4737
ABANS,10-Apr-23,132.75,151,"72,132.00",-12.0861
ABANS,12-Apr-23,137,132.25,"63,719.25",3.5917
ABANS,17-Apr-23,150,148,"47,318.50",1.3514
ABANS,18-Apr-23,150.5,150.5,"23,913.50",0
ABANS,20-Apr-23,150.5,153,"5,829.50",-1.634
ABANS,25-Apr-23,140,141.5,"118,186.50",-1.0601
ABANS,26-Apr-23,139.5,140,"113,386.00",-0.3571
ABANS,27-Apr-23,139,139,"31,155.00",0
ABANS,28-Apr-23,139,139.5,"8,100.00",-0.3584
ABANS,02-May-23,136.5,138,"45,193.50",-1.087
ABANS,03-May-23,136.5,149,"3,511.00",-8.3893
ABANS,08-May-23,136.5,147,147,-7.1429
ABANS,09-May-23,138,139.25,"69,338.75",-0.8977
ABANS,10-May-23,138,138,"1,380.00",0
ABANS,11-May-23,138,138.25,"2,678.50",-0.1808
ABANS,12-May-23,137.5,139,"42,898.75",-1.0791
ABANS,15-May-23,137.5,137.5,"8,525.00",0
ABANS,16-May-23,137.5,137.25,"12,122.75",0.1821
ABANS,17-May-23,136,136,"73,032.50",0
ABANS,18-May-23,136,136,"65,960.00",0
ABANS,19-May-23,136,138,"4,002.00",-1.4493
ABANS,22-May-23,136,138,271.5,-1.4493
ABANS,23-May-23,136,135,"2,565.00",0.7407
ABANS,24-May-23,136,137.25,"2,332.25",-0.9107
ABANS,25-May-23,136,140,"3,780.00",-2.8571
ABANS,29-May-23,136.25,136.25,"15,396.25",0
ABANS,30-May-23,136,136.25,"15,790.00",-0.1835
ABANS,01-Jun-23,137,137,"39,298.75",0
ABANS,02-Jun-23,137,134,"11,122.00",2.2388
ABANS,05-Jun-23,137.5,136,"26,488.00",1.1029
ABANS,06-Jun-23,136,136,"13,600.00",0
ABANS,08-Jun-23,136,136.75,"2,998.25",-0.5484
ABANS,09-Jun-23,136,140,280,-2.8571
ABANS,12-Jun-23,136,140,"13,141.50",-2.8571
ABANS,13-Jun-23,136,139.75,698.75,-2.6834
ABANS,14-Jun-23,138,138,"39,335.25",0
ABANS,15-Jun-23,138.5,137,"74,913.50",1.0949
ABANS,16-Jun-23,138.5,137.25,"7,135.25",0.9107
ABANS,19-Jun-23,136.25,137,"30,515.00",-0.5474
ABANS,23-Jun-23,136.25,139,834,-1.9784
ABANS,26-Jun-23,136.75,136.75,"32,683.25",0
ABANS,27-Jun-23,137,137.5,"100,299.50",-0.3636
ABANS,04-Jul-23,139.5,139,"150,225.75",0.3597
ABANS,05-Jul-23,139.5,144.75,"3,980.25",-3.6269
ABANS,06-Jul-23,139.5,143.5,574,-2.7875
ABANS,07-Jul-23,139.5,144,"8,471.00",-3.125
ABANS,10-Jul-23,144,143.5,"17,842.25",0.3484
ABANS,11-Jul-23,147,143.5,"293,669.75",2.439
ABANS,12-Jul-23,145.75,146.75,"17,057.25",-0.6814
ABANS,13-Jul-23,148.5,146.75,"47,992.50",1.1925
ABANS,14-Jul-23,148.5,149,"4,013.25",-0.3356
ABANS,17-Jul-23,148.5,149,"9,652.00",-0.3356
ABANS,19-Jul-23,148.5,149,893,-0.3356
ABANS,20-Jul-23,150,148.75,"61,124.75",0.8403
ABANS,21-Jul-23,158.75,152.5,"67,296.75",4.0984
ABANS,24-Jul-23,153.5,154.5,"68,904.00",-0.6472
ABANS,25-Jul-23,154.25,154,"36,102.75",0.1623
ABANS,26-Jul-23,154.25,154,"1,540.00",0.1623
ABANS,27-Jul-23,160.5,157.25,"80,885.25",2.0668
ABANS,28-Jul-23,155.25,165,"39,293.50",-5.9091
ABANS,31-Jul-23,155.25,164,"15,396.50",-5.3354
ABANS,02-Aug-23,155.25,164.5,"6,327.75",-5.6231
ABANS,03-Aug-23,160.75,162,"22,565.50",-0.7716
ABANS,04-Aug-23,153.5,163,"241,653.00",-5.8282
ABANS,07-Aug-23,154.25,154,"38,565.50",0.1623
ABANS,08-Aug-23,154.75,150,"412,151.00",3.1667
ABANS,09-Aug-23,154.75,159.75,159.75,-3.1299
ABANS,10-Aug-23,157,157,"19,782.00",0
ABANS,11-Aug-23,157,157,"11,538.25",0
ABANS,14-Aug-23,150.5,152,"41,222.00",-0.9868
ABANS,15-Aug-23,151.75,154.75,"21,928.75",-1.9386
ABANS,16-Aug-23,151.75,155,155,-2.0968
ABANS,17-Aug-23,151.75,154.25,"6,319.25",-1.6207
ABANS,18-Aug-23,151.75,154.5,"8,013.50",-1.7799
ABANS,21-Aug-23,151.75,154.5,"10,503.25",-1.7799
ABANS,22-Aug-23,151.75,154.5,311.5,-1.7799
ABANS,24-Aug-23,151.75,158,463.5,-3.9557
ABANS,25-Aug-23,151.75,158,"3,950.00",-3.9557
ABANS,28-Aug-23,153,153,"143,057.50",0
ABANS,29-Aug-23,155,153,"46,876.00",1.3072
ABANS,31-Aug-23,155,157.5,"9,450.00",-1.5873
ABANS,01-Sep-23,160.5,157.5,"579,382.75",1.9048
ABANS,04-Sep-23,160.5,162,"15,580.50",-0.9259
ABANS,05-Sep-23,159,158,"182,695.75",0.6329
ABANS,06-Sep-23,162.25,157,"900,763.50",3.3439
ABANS,07-Sep-23,162.25,167.75,"9,250.25",-3.2787
ABANS,08-Sep-23,162.25,166,"167,194.25",-2.259
ABANS,11-Sep-23,162.25,160,"4,119.50",1.4062
ABANS,12-Sep-23,160.25,167.5,"32,384.50",-4.3284
ABANS,13-Sep-23,160.25,164.75,"1,796.25",-2.7314
ABANS,14-Sep-23,162,165,"76,882.00",-1.8182
ABANS,15-Sep-23,162,162.75,"1,936.50",-0.4608
ABANS,18-Sep-23,162,166.75,166.75,-2.8486
ABANS,19-Sep-23,160.5,165,"46,244.50",-2.7273
ABANS,20-Sep-23,161,166,"146,436.00",-3.012
ABANS,21-Sep-23,157.75,166,"23,350.00",-4.9699
ABANS,22-Sep-23,157.75,160,"3,520.00",-1.4062
ABANS,25-Sep-23,156.25,164,"61,678.00",-4.7256
ABANS,26-Sep-23,156.25,157.75,315.5,-0.9509
ABANS,27-Sep-23,145,158.5,"145,623.50",-8.5174
ABANS,02-Oct-23,154.75,155,"115,766.75",-0.1613
ABANS,03-Oct-23,154.75,154.75,"47,663.00",0
ABANS,04-Oct-23,154.75,154.75,"1,702.25",0
ABANS,05-Oct-23,154.75,154.75,"2,781.75",0
ABANS,09-Oct-23,150,150,"18,000.00",0
ABANS,10-Oct-23,144.75,159,"187,342.75",-8.9623
ABANS,11-Oct-23,144.75,157,783.25,-7.8025
ABANS,12-Oct-23,150,150,"26,855.00",0
ABANS,13-Oct-23,150,158,"5,278.25",-5.0633
ABANS,16-Oct-23,155.25,154,"107,925.50",0.8117
ABANS,17-Oct-23,155.25,157.5,"7,965.00",-1.4286
ABANS,18-Oct-23,155.25,156.5,"1,074.75",-0.7987
ABANS,19-Oct-23,155.25,156.25,156.25,-0.64
ABANS,20-Oct-23,155.25,143,"2,014.75",8.5664
ABANS,23-Oct-23,155.25,155,"10,493.25",0.1613
ABANS,24-Oct-23,155.25,155,"8,060.50",0.1613
ABANS,25-Oct-23,144.25,148.5,"229,494.75",-2.862
ABANS,26-Oct-23,141.25,153,"126,212.25",-7.6797
ABANS,27-Oct-23,141.25,145,"2,762.75",-2.5862
ABANS,30-Oct-23,151.75,149.75,"97,771.25",1.3356
ABANS,31-Oct-23,146.5,153.75,"26,505.00",-4.7154
ABANS,01-Nov-23,146.5,153,153,-4.2484
ABANS,02-Nov-23,146.5,152.75,152.75,-4.0917
ABANS,03-Nov-23,146.5,147,300,-0.3401
ABANS,06-Nov-23,166,158,"42,844.75",5.0633
ABANS,07-Nov-23,155.25,152,"62,364.00",2.1382
ABANS,08-Nov-23,155.25,155,775,0.1613
ABANS,09-Nov-23,152,152.25,"65,209.25",-0.1642
ABANS,10-Nov-23,153,152,"24,619.50",0.6579
ABANS,13-Nov-23,153,145.5,"7,747.50",5.1546
ABANS,14-Nov-23,153,155.25,310.25,-1.4493
ABANS,15-Nov-23,153,155,155,-1.2903
ABANS,16-Nov-23,153,155,"4,024.75",-1.2903
ABANS,17-Nov-23,153,154,"1,504.00",-0.6494
ABANS,20-Nov-23,153.75,153,"15,525.00",0.4902
ABANS,21-Nov-23,158.75,154.75,"17,310.75",2.5848
ABANS,22-Nov-23,158.75,159.75,318.75,-0.626
ABANS,23-Nov-23,149.5,159.75,"20,174.00",-6.4163
ABANS,24-Nov-23,149.5,159.5,"2,226.00",-6.2696
ABANS,27-Nov-23,151.25,151.25,"18,752.00",0
ABANS,28-Nov-23,149,150.5,"50,238.75",-0.9967
ABANS,29-Nov-23,149,157.5,157.5,-5.3968
ABANS,30-Nov-23,149,149,"28,156.50",0
ABANS,04-Dec-23,149,151,"2,866.00",-1.3245
ABANS,05-Dec-23,149,150.25,"14,624.25",-0.8319
ABANS,06-Dec-23,149,150,"12,517.50",-0.6667
ABANS,07-Dec-23,149,151,"1,993.25",-1.3245
ABANS,08-Dec-23,149,146,"1,344.00",2.0548
ABANS,11-Dec-23,149,149,"2,990.00",0
ABANS,12-Dec-23,149,153.75,921.25,-3.0894
ABANS,13-Dec-23,147,152.5,"47,255.00",-3.6066
ABANS,15-Dec-23,147,151.5,"152,535.25",-2.9703
ABANS,19-Dec-23,147.25,152.5,"42,228.00",-3.4426
ABANS,20-Dec-23,147.25,147,"11,393.75",0.1701
ABANS,21-Dec-23,147.25,151.75,606.75,-2.9654
ABANS,22-Dec-23,147.25,150,"13,950.00",-1.8333
ABANS,27-Dec-23,150.25,151,"20,765.00",-0.4967
AMANA BANK,02-Jan-23,2.9,3,"244,005.60",-3.3333
AMANA BANK,03-Jan-23,3,3,"213,645.20",0
AMANA BANK,04-Jan-23,2.9,3,"612,537.60",-3.3333
AMANA BANK,05-Jan-23,2.9,3,"45,656.00",-3.3333
AMANA BANK,09-Jan-23,2.9,3,"285,655.50",-3.3333
AMANA BANK,10-Jan-23,2.9,3,"1,601,124.80",-3.3333
AMANA BANK,11-Jan-23,3,2.8,"100,741.20",7.1429
AMANA BANK,12-Jan-23,3,3,"326,594,759.00",0
AMANA BANK,13-Jan-23,2.9,3,"993,641.10",-3.3333
AMANA BANK,17-Jan-23,2.9,3,"227,352.80",-3.3333
AMANA BANK,18-Jan-23,2.9,3,"2,203,665.50",-3.3333
AMANA BANK,19-Jan-23,3,3,"107,335.50",0
AMANA BANK,20-Jan-23,2.9,3,"8,618,956.20",-3.3333
AMANA BANK,23-Jan-23,3,3,"688,870.20",0
AMANA BANK,24-Jan-23,3,3,"9,207,776.50",0
AMANA BANK,25-Jan-23,3,3,"4,143,890.40",0
AMANA BANK,26-Jan-23,3,3.1,"1,193,388.90",-3.2258
AMANA BANK,27-Jan-23,3,3,"1,255,699.90",0
AMANA BANK,30-Jan-23,3,2.9,"5,003,242.60",3.4483
AMANA BANK,31-Jan-23,2.9,3.1,"5,416,027.00",-6.4516
AMANA BANK,01-Feb-23,2.9,3,"3,890,884.70",-3.3333
AMANA BANK,02-Feb-23,3.1,3,"20,474,964.90",3.3333
AMANA BANK,03-Feb-23,3.1,3.2,"6,672,188.50",-3.125
AMANA BANK,06-Feb-23,3,3.1,"4,816,725.90",-3.2258
AMANA BANK,07-Feb-23,2.9,3.1,"909,634.10",-6.4516
AMANA BANK,08-Feb-23,3,3,"1,822,942.40",0
AMANA BANK,09-Feb-23,3,3,"1,420,785.20",0
AMANA BANK,10-Feb-23,2.9,2.9,"1,935,212.80",0
AMANA BANK,13-Feb-23,2.9,3,"3,323,621.90",-3.3333
AMANA BANK,14-Feb-23,2.8,2.8,"6,598,443.00",0
AMANA BANK,15-Feb-23,2.7,2.8,"9,519,799.60",-3.5714
AMANA BANK,16-Feb-23,2.7,2.8,"8,547,020.90",-3.5714
AMANA BANK,17-Feb-23,2.9,2.8,"16,589,666.40",3.5714
AMANA BANK,20-Feb-23,2.9,3,"26,025,109.80",-3.3333
AMANA BANK,21-Feb-23,2.9,2.9,"4,618,606.50",0
AMANA BANK,22-Feb-23,2.8,2.9,"9,282,233.30",-3.4483
AMANA BANK,23-Feb-23,2.8,2.8,"7,681,554.60",0
AMANA BANK,24-Feb-23,2.8,2.9,"3,191,409.80",-3.4483
AMANA BANK,27-Feb-23,2.8,2.8,"2,160,550.40",0
AMANA BANK,28-Feb-23,2.7,2.8,"8,112,769.70",-3.5714
AMANA BANK,01-Mar-23,2.7,2.7,"9,445,609.40",0
AMANA BANK,02-Mar-23,2.7,2.8,"14,251,666.50",-3.5714
AMANA BANK,03-Mar-23,2.7,2.8,"8,660,888.40",-3.5714
AMANA BANK,07-Mar-23,2.8,2.8,"17,960,919.40",0
AMANA BANK,08-Mar-23,2.7,2.8,"10,420,850.50",-3.5714
AMANA BANK,09-Mar-23,2.8,2.8,"2,291,484.00",0
AMANA BANK,10-Mar-23,2.8,2.8,"1,263,516.10",0
AMANA BANK,13-Mar-23,2.7,2.9,"1,093,916.60",-6.8966
